gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
511.9844,-64.1162,-143.3341,0.3469,535.5218,5.6552,0.0163,528.649,15.7878,0.3263,0.000132,0.0276,0.3127,-0.0862,ROTATE
511.9844,-42.4086,-189.0923,0.3611,547.4326,11.9108,0.0142,533.3672,59.4677,0.3347,0.000294,0.0259,0.3151,-0.1057,ROTATE
511.9844,-18.68,-226.9801,0.3604,560.3542,12.9217,0.0007,540.222,147.5205,0.3437,0.000269,0.0235,0.3146,-0.131,ROTATE
511.9844,12.0435,-247.6528,0.3598,568.8629,8.5086,0.0006,548.4076,214.3808,0.3518,0.00014,0.0191,0.3098,-0.1593,ROTATE
511.9844,41.3036,-260.5973,0.364,575.973,7.1102,0.0041,557.6288,212.5652,0.3585,3.5e-05,0.0136,0.3011,-0.1884,ROTATE
511.9844,51.746,-279.4122,0.3678,585.5569,9.5839,0.0039,567.6359,170.6745,0.3626,9e-06,0.0074,0.2885,-0.215,ROTATE
511.9844,55.6968,-297.1017,0.3824,594.5583,9.0014,0.0146,577.0611,145.1688,0.3669,6.8e-05,-0.0022,0.2744,-0.2404,ROTATE
511.9844,43.4731,-325.3344,0.3825,608.1615,13.6032,0.0001,586.6225,191.3714,0.3713,8.9e-05,-0.0117,0.2592,-0.2629,ROTATE
511.9844,10.0097,-341.3832,0.3793,615.4435,7.282,0.0032,595.9386,207.6298,0.3752,6.1e-05,-0.0199,0.2411,-0.2838,ROTATE
511.9844,-21.361,-341.9128,0.3787,616.0265,0.583,0.0006,603.9493,144.4379,0.3782,2.9e-05,-0.0268,0.2192,-0.3034,ROTATE
511.9844,-36.6482,-333.4427,0.3815,612.0908,3.9357,0.0028,609.2561,61.8763,0.3809,2e-06,-0.0327,0.1949,-0.3219,ROTATE
511.9844,-36.3998,-327.2448,0.3914,608.7217,3.3691,0.0098,612.0888,10.704,0.3827,2.1e-05,-0.0364,0.168,-0.3389,ROTATE
511.9844,-38.2855,-330.1927,0.3985,610.4269,1.7052,0.0071,612.5419,7.9663,0.3859,6e-05,-0.0414,0.1414,-0.3544,ROTATE
511.9844,-29.4877,-333.1448,0.3929,611.5415,1.1146,0.0056,611.7615,5.8736,0.3886,5.4e-05,-0.0464,0.1142,-0.3664,ROTATE
511.9844,-4.1996,-330.4503,0.3873,609.3792,2.1623,0.0056,610.432,1.6032,0.3903,3.2e-05,-0.0498,0.0865,-0.3749,ROTATE
511.9844,4.7778,-319.4258,0.3838,603.4763,5.9029,0.0035,608.7091,7.7609,0.3908,2.5e-05,-0.0508,0.0566,-0.3803,ROTATE
511.9844,-3.5652,-302.9594,0.386,594.9161,8.5602,0.0021,605.948,38.1868,0.3897,2.8e-05,-0.0498,0.0241,-0.3826,ROTATE
511.9844,-25.7397,-272.7582,0.3928,580.6785,14.2375,0.0068,599.9984,126.4853,0.3886,1.4e-05,-0.0483,-0.0089,-0.3827,ROTATE
511.9844,-46.9074,-239.1378,0.3996,567.0231,13.6555,0.0067,591.0946,238.0341,0.3899,3.2e-05,-0.047,-0.0394,-0.3828,ROTATE
511.9844,-58.4665,-202.8477,0.4047,553.7992,13.2239,0.0051,579.9786,325.7936,0.3934,6.2e-05,-0.048,-0.0674,-0.3829,ROTATE
511.9844,-50.9295,-174.5282,0.4079,543.3065,10.4927,0.0032,567.9447,339.5186,0.3982,6.3e-05,-0.0513,-0.0937,-0.382,ROTATE
511.9844,-33.1592,-156.8194,0.4078,536.4885,6.818,0.0001,556.2592,255.3743,0.4026,3.3e-05,-0.0549,-0.119,-0.379,ROTATE
507.7563,6.7539,-141.1993,0.4114,527.0667,9.4218,0.0036,545.5367,191.5841,0.4063,1.6e-05,-0.058,-0.1433,-0.3739,ROTATE
506.4425,55.2062,-121.2751,0.4178,523.6787,3.3879,0.0064,536.8679,119.6574,0.4099,2e-05,-0.0612,-0.1665,-0.3679,ROTATE
480.929,91.6869,-88.5575,0.4157,497.5356,26.1432,0.0021,525.6152,245.1064,0.4121,1.6e-05,-0.0633,-0.1876,-0.3602,ROTATE
441.0776,123.2776,-52.2148,0.4079,460.9482,36.5874,0.0078,509.1436,747.5584,0.4121,1.6e-05,-0.064,-0.204,-0.3516,ROTATE
403.5309,159.6721,-19.7937,0.4058,434.4239,26.5243,0.0021,488.7306,1297.9264,0.4117,2.1e-05,-0.0635,-0.2181,-0.3428,ROTATE
399.5747,179.0033,49.9932,0.398,440.6829,6.259,0.0079,471.4539,1167.2261,0.4091,5.1e-05,-0.0617,-0.23,-0.3318,ROTATE
422.0566,183.5214,86.7102,0.3831,468.3274,27.6445,0.0149,460.3836,501.1431,0.4021,0.000122,-0.0554,-0.2355,-0.3205,ROTATE
440.0422,174.2359,87.2181,0.3391,481.2507,12.9233,0.044,457.1266,301.5691,0.3868,0.000645,-0.0464,-0.2326,-0.305,ROTATE
454.4307,185.0481,54.8651,0.3096,493.7208,12.47,0.0295,463.6812,523.5128,0.3671,0.00136,-0.037,-0.2275,-0.2853,ROTATE
465.9414,210.051,28.9952,0.3053,511.9214,18.2006,0.0043,479.1806,577.5052,0.347,0.001421,-0.0275,-0.2191,-0.2673,ROTATE
475.15,188.3376,-15.5976,0.32,511.353,0.5684,0.0148,493.3146,288.3314,0.3314,0.000804,-0.018,-0.2063,-0.2584,ROTATE
482.5169,138.6576,-49.6874,0.3126,504.4971,6.8559,0.0074,500.5486,136.1386,0.3173,0.000142,-0.0133,-0.1973,-0.248,ROTATE
488.4104,94.5948,-73.3781,0.3105,502.869,1.6281,0.0021,504.8723,44.0399,0.3116,2.3e-05,-0.0128,-0.1961,-0.2415,ROTATE
493.1252,47.3009,-90.4681,0.31,503.5815,0.7125,0.0005,506.8444,15.6126,0.3117,2.3e-05,-0.0133,-0.1994,-0.2387,ROTATE
496.8971,18.3376,-88.5182,0.2919,505.0529,1.4714,0.0181,505.4707,9.2123,0.309,8.6e-05,-0.0155,-0.2066,-0.2268,ROTATE
499.9146,39.3388,-72.024,0.2692,506.6059,1.553,0.0227,504.5213,1.6484,0.2989,0.000276,-0.0179,-0.2184,-0.1964,ROTATE
502.3285,84.6242,-65.5129,0.261,513.6021,6.9962,0.0082,506.3423,14.8245,0.2885,0.000417,-0.0163,-0.2296,-0.1631,ROTATE
504.2597,128.5212,-75.626,0.2652,525.8468,12.2447,0.0042,510.9379,67.378,0.2795,0.000348,-0.0122,-0.2404,-0.1296,ROTATE
505.8047,151.9795,-83.432,0.2761,534.6934,8.8466,0.0109,517.1603,130.7022,0.2727,0.000117,-0.0076,-0.2513,-0.0966,ROTATE
507.0406,171.0961,-81.7987,0.2851,541.3456,6.6522,0.009,524.4188,165.6851,0.2713,7.2e-05,-0.0026,-0.2608,-0.07,ROTATE
