gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-18.3517,18.3144,-2.0698,0.0002,26.0093,0.1097,0.0,25.8308,0.0115,0.0003,0.0,-0.0002,-0.0001,0.0002,STILL1
-18.5564,18.4359,-1.9746,0.0001,26.232,0.2227,0.0002,25.9261,0.0335,0.0002,0.0,-0.0001,-0.0001,0.0001,STILL1
-18.8638,18.0706,-1.8671,0.0002,26.1892,0.0428,0.0001,26.0123,0.0342,0.0002,0.0,-0.0001,-0.0,0.0,STILL1
-18.2692,18.0752,-2.0437,0.0002,25.7809,0.4084,0.0001,26.0222,0.0291,0.0002,0.0,-0.0,0.0,-0.0,STILL1
-18.4966,17.6195,-2.3131,0.0003,25.65,0.1309,0.0001,25.9723,0.0513,0.0002,0.0,-0.0,0.0,-0.0001,STILL1
-18.5442,17.5019,-2.5567,0.0004,25.6269,0.0231,0.0001,25.8958,0.069,0.0002,0.0,0.0,0.0,-0.0002,STILL1
-18.451,17.0046,-2.7048,0.0004,25.2371,0.3898,0.0,25.6968,0.0936,0.0003,0.0,0.0,0.0,-0.0003,STILL1
-18.7014,17.5662,-2.2576,0.0001,25.7567,0.5197,0.0004,25.6103,0.0383,0.0003,0.0,-0.0,0.0,-0.0003,STILL1
-18.4424,17.5248,-2.3748,0.0001,25.5515,0.2052,0.0001,25.5645,0.0311,0.0003,0.0,-0.0,0.0,-0.0003,STILL1
-18.482,17.273,-2.2998,0.0002,25.4014,0.1501,0.0,25.5147,0.0325,0.0002,0.0,-0.0,0.0,-0.0002,STILL1
-19.0512,17.9621,-2.2336,0.0002,26.2788,0.8775,0.0,25.6451,0.1297,0.0002,0.0,-0.0001,0.0001,-0.0001,STILL1
-19.2097,17.9322,-2.3588,0.0004,26.3845,0.1057,0.0002,25.8746,0.1531,0.0002,0.0,-0.0001,0.0001,-0.0001,STILL1
-19.074,17.6833,-1.9495,0.0005,26.0829,0.3016,0.0,25.9398,0.1548,0.0003,0.0,-0.0002,0.0002,-0.0001,STILL1
-18.9717,17.3966,-2.2221,0.0003,25.8362,0.2467,0.0002,25.9968,0.1235,0.0003,0.0,-0.0002,0.0002,-0.0001,STILL1
-18.5305,17.6673,-2.0246,0.0002,25.6829,0.1532,0.0,26.0531,0.0692,0.0003,0.0,-0.0002,0.0002,-0.0001,STILL1
-18.9588,17.3182,-2.504,0.0004,25.7997,0.1168,0.0002,25.9572,0.0626,0.0004,0.0,-0.0002,0.0002,-0.0001,STILL1
-19.267,17.2764,-2.6845,0.0004,26.0173,0.2176,0.0001,25.8838,0.0214,0.0004,0.0,-0.0003,0.0002,-0.0001,STILL1
-18.7167,17.6399,-2.8195,0.0003,25.8734,0.1439,0.0001,25.8419,0.0118,0.0003,0.0,-0.0002,0.0001,-0.0001,STILL1
-18.7015,18.1713,-2.8181,0.0002,26.2276,0.3542,0.0001,25.9202,0.0354,0.0003,0.0,-0.0002,0.0002,-0.0001,STILL1
-18.5675,18.362,-3.0451,0.0003,26.2905,0.0629,0.0002,26.0417,0.0368,0.0003,0.0,-0.0001,0.0002,-0.0001,STILL1
