gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-18.0626,21.9989,1.3139,0.0243,28.4945,0.0197,0.0008,28.9767,0.3572,0.0253,0.0,0.0227,0.0111,-0.0012,TRANSLATE
-18.647,22.4585,0.9137,0.0234,29.2049,0.7104,0.0009,28.8327,0.167,0.0248,1e-06,0.0224,0.0106,-0.0013,TRANSLATE
-18.277,22.0887,-0.1222,0.0226,28.67,0.5349,0.0008,28.6781,0.074,0.0242,1e-06,0.0219,0.0102,-0.0012,TRANSLATE
-18.1091,22.3959,0.3272,0.0218,28.8032,0.1331,0.0008,28.7295,0.071,0.0235,1e-06,0.0213,0.0098,-0.0012,TRANSLATE
-18.4998,22.5074,-1.7632,0.021,29.1879,0.3847,0.0008,28.8721,0.0797,0.0226,1e-06,0.0205,0.0094,-0.0012,TRANSLATE
-19.0029,22.2434,-2.3887,0.02,29.3528,0.1649,0.001,29.0438,0.068,0.0218,1e-06,0.0198,0.009,-0.0012,TRANSLATE
-19.1867,21.726,-2.6391,0.0185,29.1052,0.2476,0.0016,29.0238,0.0631,0.0208,2e-06,0.0189,0.0085,-0.0013,TRANSLATE
-19.0869,21.3558,-2.4706,0.0172,28.7486,0.3566,0.0012,29.0395,0.053,0.0197,3e-06,0.018,0.008,-0.0013,TRANSLATE
-18.6351,21.4877,-2.5359,0.013,28.5556,0.193,0.0042,28.99,0.0862,0.018,8e-06,0.0163,0.0074,-0.0014,TRANSLATE
-17.6675,21.5277,-2.0568,0.0112,27.9251,0.6305,0.0018,28.7375,0.2414,0.016,1.1e-05,0.0144,0.0068,-0.0014,TRANSLATE
-17.9277,21.2534,-3.4673,0.0086,28.0202,0.0951,0.0026,28.4709,0.1975,0.0137,1.4e-05,0.0121,0.0063,-0.0014,TRANSLATE
-17.1547,21.6496,-5.5426,0.0032,28.1728,0.1526,0.0054,28.2845,0.1001,0.0107,2.2e-05,0.0089,0.0054,-0.0012,TRANSLATE
-17.0769,21.7134,-4.1747,0.0067,27.9378,0.235,0.0035,28.1223,0.0547,0.0085,1.2e-05,0.0045,0.0042,-0.001,TRANSLATE
