gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
353.3387,122.3542,-353.7146,1.2724,514.7162,162.6035,0.0431,666.1378,6958.3306,1.0099,0.060942,0.7244,-0.2607,0.6438,SHAKE1
180.271,200.2802,-180.5748,1.2266,324.3718,190.3445,0.0457,577.0225,20222.2891,1.1332,0.023138,0.8158,-0.3485,0.6964,SHAKE1
41.8168,243.7367,-42.063,1.1534,250.8496,73.5222,0.0733,487.8805,30695.9023,1.1922,0.004648,0.8447,-0.4265,0.7184,SHAKE1
-68.9466,297.3862,68.7465,1.0661,312.9189,62.0694,0.0872,416.0352,24865.8008,1.1896,0.005271,0.815,-0.4793,0.7163,SHAKE1
-157.5573,340.3058,157.3941,0.9628,406.7004,93.7815,0.1033,361.9114,8299.9189,1.1363,0.012399,0.7476,-0.4962,0.693,SHAKE1
-228.4458,374.6416,228.3121,0.8132,494.6415,87.9411,0.1496,357.8965,7137.3906,1.0444,0.021132,0.6659,-0.4731,0.6487,SHAKE1
-285.1566,402.1101,285.0466,0.6274,569.437,74.7954,0.1858,406.9095,13460.209,0.9246,0.034916,0.5873,-0.4091,0.5813,SHAKE1
-330.5253,424.085,330.4341,0.4755,631.0957,61.6588,0.1518,482.9587,12857.6777,0.789,0.046396,0.5161,-0.3041,0.493,SHAKE1
-366.8203,441.6649,366.7442,0.5228,681.2681,50.1724,0.0473,556.6285,9513.0527,0.6803,0.033403,0.4691,-0.1511,0.3963,SHAKE1
-395.8562,455.7288,395.7922,0.6905,721.8326,40.5645,0.1677,619.655,6503.5127,0.6259,0.014502,0.4596,0.0299,0.2955,SHAKE1
-419.085,466.9799,419.0307,0.7833,754.5126,32.6799,0.0928,671.6292,4313.8335,0.6199,0.012403,0.4645,0.2159,0.1761,SHAKE1
-437.668,475.9808,437.6214,0.9276,780.7839,26.2713,0.1443,713.8986,2821.4302,0.6799,0.027726,0.4618,0.3886,0.0059,SHAKE1
-452.5344,483.1815,247.6971,1.1005,706.8279,73.956,0.1729,729.045,1230.7513,0.8049,0.039119,0.4038,0.5365,-0.206,SHAKE1
-464.4275,284.1453,95.7577,1.3446,552.8119,154.016,0.2441,703.3538,6325.8081,0.9693,0.054429,0.267,0.6435,-0.4542,SHAKE1
-269.1451,124.9162,-25.7938,1.3861,297.8397,254.9722,0.0415,618.5552,31955.0527,1.1084,0.054271,0.1031,0.7184,-0.6941,SHAKE1
-112.9192,-2.467,-123.0351,1.1335,167.0164,130.8233,0.2526,501.056,55229.5547,1.1785,0.028348,-0.0501,0.7493,-0.8478,SHAKE1
12.0615,-104.3736,-200.8281,0.8661,226.6523,59.6359,0.2675,390.2296,42357.0156,1.1662,0.035133,-0.2021,0.7254,-0.8723,SHAKE1
112.0461,-185.8989,-263.0625,0.6739,341.0493,114.397,0.1921,317.0739,17442.1035,1.0808,0.07545,-0.3026,0.6511,-0.7922,SHAKE1
192.0337,-251.1191,-312.85,0.6205,444.7616,103.7123,0.0534,295.4638,9121.457,0.936,0.082939,-0.349,0.5398,-0.6392,SHAKE1
256.0239,-303.2953,-352.68,0.6424,530.9609,86.1993,0.0219,342.088,18038.2793,0.7873,0.037546,-0.4078,0.404,-0.4642,SHAKE1
307.216,-345.0362,-384.544,0.6393,601.0872,70.1263,0.0031,428.9022,17787.668,0.6884,0.00818,-0.4845,0.2741,-0.3224,SHAKE1
348.1696,-378.429,-410.0352,0.5583,657.6925,56.6053,0.081,515.1102,12643.8262,0.6269,0.001471,-0.5314,0.1712,-0.2155,SHAKE1
380.9326,-405.1432,-430.4282,0.4031,703.2205,45.528,0.1551,587.5445,8414.75,0.5727,0.008108,-0.5336,0.0952,-0.1284,SHAKE1
407.143,-426.5146,-446.7425,0.2258,739.7695,36.549,0.1773,646.5461,5490.6602,0.4938,0.025487,-0.4715,0.0369,-0.0473,SHAKE1
428.1113,-443.6116,-459.794,0.2816,769.0781,29.3085,0.0558,694.1696,3553.4941,0.4216,0.024864,-0.3486,-0.0159,0.0439,SHAKE1
444.8859,-457.2893,-470.2352,0.5356,792.5643,23.4862,0.2539,732.465,2290.3921,0.4009,0.017556,-0.1865,-0.0758,0.159,SHAKE1
458.3056,-263.4346,-478.5882,0.7739,713.0837,79.4805,0.2383,743.5432,1124.6064,0.444,0.03857,-0.011,-0.1421,0.2968,SHAKE1
447.1195,-108.3508,-485.2705,0.9459,668.6877,44.3961,0.172,736.6367,1872.3922,0.5526,0.076834,0.1567,-0.2149,0.4409,SHAKE1
255.2956,15.7162,-490.6164,1.0471,553.2878,115.3999,0.1012,699.3403,7202.7744,0.7168,0.077413,0.2975,-0.2958,0.5747,SHAKE1
101.8365,114.9699,-290.0963,1.0866,328.2447,225.0431,0.0395,611.1736,25999.1328,0.8778,0.040962,0.4023,-0.3804,0.6769,SHAKE1
-20.9308,169.8478,-129.6801,1.0639,214.7168,113.5279,0.0227,495.6042,37497.9141,0.9835,0.013295,0.4676,-0.4585,0.7274,SHAKE1
-119.1446,176.2501,-1.3472,1.0143,212.7472,1.9696,0.0495,395.5368,34026.5859,1.0316,0.002389,0.4947,-0.5237,0.7317,SHAKE1
-197.7157,209.3626,101.3191,0.9231,305.27,92.5228,0.0912,322.8533,15451.0293,1.027,0.003253,0.4857,-0.562,0.7046,SHAKE1
-260.5726,269.8869,183.4522,0.7626,417.6024,112.3324,0.1605,295.7162,5890.0752,0.9701,0.013918,0.4497,-0.5558,0.6538,SHAKE1
-310.8581,318.3064,249.1586,0.5761,509.9331,92.3307,0.1864,332.0539,13535.8018,0.868,0.031821,0.4,-0.5053,0.5803,SHAKE1
-351.0865,336.7764,301.7238,0.3897,572.4659,62.5329,0.1864,403.6037,17222.418,0.7332,0.051725,0.3455,-0.4211,0.4874,SHAKE1
-383.2692,371.818,343.7759,0.1782,635.0793,62.6134,0.2115,488.0701,13518.791,0.5659,0.069547,0.2853,-0.2941,0.3715,SHAKE1
-409.0154,399.8513,377.4176,0.2229,685.2872,50.2079,0.0447,564.0735,8838.0029,0.4259,0.047957,0.2058,-0.1413,0.2283,SHAKE1
-429.6123,422.2779,404.331,0.4878,725.5128,40.2256,0.2649,625.6556,5967.4092,0.371,0.023032,0.1188,0.0222,0.0655,SHAKE1
-446.0898,440.2192,425.8617,0.81,757.725,32.2122,0.3222,675.2141,4321.4932,0.4177,0.050981,0.0128,0.186,-0.1283,SHAKE1
-459.2719,454.5723,383.4331,1.163,751.3904,6.3347,0.3529,710.9989,2090.0652,0.5724,0.137981,-0.1169,0.3467,-0.3561,SHAKE1
-469.8175,301.7797,204.3465,1.4435,594.6065,156.7839,0.2805,702.9044,3581.2261,0.8254,0.194641,-0.2629,0.4801,-0.5994,SHAKE1
-426.029,139.0237,61.0772,1.5534,452.2817,142.3248,0.1099,656.3033,13909.8389,1.0915,0.157221,-0.3929,0.5759,-0.8263,SHAKE1
-238.4263,8.819,-53.5383,1.4578,244.5224,207.7592,0.0956,560.1052,37610.4766,1.2855,0.073507,-0.5044,0.6166,-1.0017,SHAKE1
-88.3442,-95.3448,-145.2306,1.338,194.9032,49.6192,0.1198,447.5409,43803.5117,1.3911,0.017682,-0.5928,0.6072,-1.0971,SHAKE1
31.7215,-178.6758,-218.5845,1.2309,284.0959,89.1927,0.1072,354.082,21946.8906,1.4047,0.012221,-0.6525,0.5608,-1.1041,SHAKE1
127.7741,-245.3407,-277.2676,1.1266,391.6575,107.5616,0.1043,313.4921,9011.3301,1.3413,0.023374,-0.6836,0.4883,-1.0366,SHAKE1
204.6162,-298.6725,-324.2141,1.005,485.9916,94.3341,0.1216,320.2341,11064.582,1.2317,0.024975,-0.697,0.4114,-0.9164,SHAKE1
266.0898,-341.338,-361.7713,0.827,564.0868,78.0952,0.178,384.147,17726.0977,1.1055,0.03158,-0.6924,0.3545,-0.772,SHAKE1
315.2687,-375.4704,-391.817,0.5542,627.6089,63.5222,0.2728,470.6882,14928.8262,0.9487,0.056971,-0.6343,0.3198,-0.6141,SHAKE1
354.6119,-402.7763,-415.8536,0.2791,678.9055,51.2965,0.2752,549.6501,10401.4023,0.7584,0.094507,-0.5143,0.2921,-0.4436,SHAKE1
386.0864,-424.6211,-435.0829,0.2605,720.1826,41.2771,0.0186,615.3551,6908.1904,0.5852,0.08696,-0.3408,0.2532,-0.2483,SHAKE1
411.266,-430.075,-450.4663,0.5984,746.3405,26.1579,0.3379,667.4249,4281.3828,0.5038,0.045131,-0.1246,0.1827,-0.0264,SHAKE1
431.4097,-241.6631,-462.773,0.9246,677.2549,69.0855,0.3262,690.0585,1652.677,0.5234,0.059269,0.1177,0.0748,0.1977,SHAKE1
447.5246,-90.9336,-472.6184,1.1504,657.2027,20.0522,0.2258,695.9772,1053.5573,0.6426,0.123489,0.3437,-0.0712,0.4033,SHAKE1
377.7103,29.65,-480.4948,1.3134,611.8983,45.3044,0.1631,682.5758,2229.5239,0.8495,0.144272,0.5284,-0.2502,0.5785,SHAKE1
206.7964,-1.3331,-335.0021,1.4249,393.6914,218.2068,0.1115,617.2775,14373.6484,1.0823,0.086896,0.6687,-0.4404,0.7031,SHAKE1
63.0371,-77.8884,-165.6048,1.4468,193.5594,200.132,0.0219,506.7213,34726.9453,1.252,0.037833,0.7603,-0.6081,0.7658,SHAKE1
-51.9703,-124.2576,-30.087,1.3991,138.0076,55.5518,0.0478,398.8719,44469.0664,1.3469,0.011708,0.7977,-0.7398,0.7802,SHAKE1
-143.9762,-88.0654,78.3273,1.3061,186.0641,48.0565,0.093,304.6441,31300.6621,1.3781,0.003345,0.7899,-0.8235,0.7668,SHAKE1
-217.581,-4.3649,165.0587,1.1651,273.139,87.0749,0.141,236.8923,8027.8452,1.3484,0.0107,0.7519,-0.8457,0.7317,SHAKE1
-276.4648,95.855,234.4439,0.9581,374.9465,101.8075,0.207,233.1433,6908.3931,1.255,0.031278,0.6904,-0.8005,0.6761,SHAKE1
-323.5719,179.0809,289.952,0.7361,469.9371,94.9905,0.222,288.4189,14753.8857,1.1129,0.057581,0.6147,-0.7035,0.6034,SHAKE1
-361.2575,245.6616,334.3585,0.5154,550.1383,80.2012,0.2206,370.845,17134.5195,0.9361,0.081357,0.5311,-0.5629,0.5181,SHAKE1
-391.406,298.9261,369.8837,0.393,615.9297,65.7914,0.1224,456.8182,14927.6504,0.7535,0.079644,0.4503,-0.3743,0.4258,SHAKE1
-415.5248,341.5378,398.3038,0.4213,669.2943,53.3646,0.0283,536.0492,10931.709,0.6048,0.045711,0.3762,-0.1603,0.3262,SHAKE1
-434.8199,375.6271,421.0399,0.5158,712.3473,43.053,0.0944,603.5294,7403.5288,0.5163,0.014503,0.2555,0.0536,0.1818,SHAKE1
-245.459,402.8986,234.432,0.9288,526.8166,185.5307,0.413,614.9053,4881.708,0.5549,0.037391,0.0874,0.254,-0.022,SHAKE1
-298.7672,424.7157,85.1456,1.2174,526.2083,0.6083,0.2886,610.1193,5593.2822,0.6953,0.105164,-0.0767,0.4276,-0.2665,SHAKE1
-341.4138,237.3726,-34.2835,1.4507,417.2343,108.9739,0.2333,570.3801,11448.2539,0.9068,0.156272,-0.2546,0.5505,-0.5377,SHAKE1
-225.1904,87.4981,-129.8268,1.5074,274.2656,142.9687,0.0567,491.3744,20786.3086,1.124,0.134093,-0.4232,0.6152,-0.8094,SHAKE1
-77.7555,-32.4015,-206.2615,1.4006,222.7994,51.4662,0.1068,393.4648,15860.7285,1.301,0.044085,-0.5092,0.6337,-1.0061,SHAKE1
40.1925,-128.3212,-267.4092,1.2051,299.315,76.5156,0.1955,347.9645,12006.75,1.3562,0.015168,-0.5268,0.6011,-1.0903,SHAKE1
134.5509,-205.057,-316.3274,1.0062,400.269,100.9541,0.1989,322.7767,5565.3086,1.314,0.03404,-0.5378,0.5255,-1.0718,SHAKE1
210.0376,-266.4456,-355.4619,0.8104,491.388,91.119,0.1957,337.6074,9246.8672,1.1859,0.064617,-0.5317,0.4203,-0.9593,SHAKE1
270.4269,-315.5565,-386.7695,0.6541,567.7123,76.3243,0.1564,396.2968,15589.6465,1.0153,0.071404,-0.5247,0.311,-0.7808,SHAKE1
318.7384,-354.8452,-411.8156,0.5041,630.1599,62.4475,0.1499,477.7689,13870.0674,0.836,0.061816,-0.5202,0.1988,-0.5772,SHAKE1
357.3876,-386.2762,-431.8525,0.349,680.7582,50.5984,0.1551,554.0575,9921.8906,0.6648,0.052676,-0.4894,0.0965,-0.3729,SHAKE1
388.307,-411.4209,-447.882,0.3172,721.5593,40.801,0.0318,618.3156,6673.9844,0.527,0.03454,-0.4217,0.0028,-0.1736,SHAKE1
413.0425,-431.5367,-460.7056,0.4501,754.3724,32.8131,0.1329,670.9125,4387.7275,0.4549,0.014457,-0.3223,-0.0827,0.0126,SHAKE1
432.8309,-348.0732,-470.9645,0.6173,728.2205,26.1519,0.1673,703.014,1884.0042,0.4475,0.011746,-0.1967,-0.1658,0.1848,SHAKE1
364.8116,-176.0616,-479.1716,0.7544,627.4477,100.7728,0.1371,702.4716,1964.218,0.4976,0.027431,-0.056,-0.25,0.3345,SHAKE1
278.7118,-38.4524,-485.7372,0.8766,561.3372,66.1105,0.1222,678.5874,5283.2515,0.6031,0.040614,0.0882,-0.3382,0.4506,SHAKE1
182.36,71.6349,-490.9898,1.0126,528.6376,32.6996,0.136,640.0031,7922.1719,0.7422,0.038458,0.2237,-0.4425,0.5223,SHAKE1
91.713,131.3736,-364.495,1.1473,398.1543,130.4833,0.1347,568.7595,11928.6162,0.8817,0.034767,0.3437,-0.5664,0.5531,SHAKE1
-29.0296,119.6395,-189.1991,1.1963,225.7269,172.4275,0.0489,468.2607,20277.3359,0.9974,0.02718,0.4384,-0.6881,0.5493,SHAKE1
-125.6237,53.8272,-48.9624,1.1632,145.1757,80.5511,0.033,371.8063,26782.5742,1.0792,0.014174,0.4975,-0.7897,0.5266,SHAKE1
-202.8989,-23.8539,63.227,1.0988,213.8566,68.6808,0.0644,302.3102,19758.1016,1.1236,0.004069,0.516,-0.8612,0.499,SHAKE1
-264.7191,-55.6925,152.9784,1.0027,310.7737,96.9171,0.0961,258.7374,7629.0186,1.1217,0.004524,0.501,-0.8836,0.4744,SHAKE1
-314.1753,-28.2602,224.7796,0.8631,387.3379,76.5642,0.1396,256.5742,7044.542,1.0648,0.01453,0.4631,-0.8483,0.446,SHAKE1
-353.7403,45.6793,282.2206,0.6955,454.8266,67.4887,0.1677,302.3941,12615.5703,0.9647,0.028328,0.4071,-0.7681,0.4164,SHAKE1
-385.3922,127.531,328.1733,0.5281,522.0048,67.1782,0.1674,377.7599,11637.8145,0.8376,0.042424,0.3435,-0.6571,0.385,SHAKE1
-410.7138,204.4216,364.9355,0.339,586.2184,64.2136,0.1891,452.2323,9409.8057,0.6857,0.055426,0.2774,-0.5112,0.3482,SHAKE1
-430.971,265.9342,394.3453,0.212,641.8452,55.6268,0.127,518.4466,8213.9766,0.5275,0.055192,0.196,-0.3195,0.2925,SHAKE1
-447.1768,315.1442,417.8732,0.4994,688.4047,46.5594,0.2874,578.66,6927.582,0.4548,0.027533,0.0697,-0.1037,0.1887,SHAKE1
-460.1414,337.0591,436.6954,1.0109,718.3606,29.9559,0.5115,631.3667,4985.8916,0.5179,0.073818,-0.1303,0.117,0.0365,SHAKE1
-470.5132,186.5317,246.9564,1.372,563.1733,155.1873,0.3611,639.6004,3456.1616,0.6866,0.191227,-0.3692,0.3305,-0.1556,SHAKE1
-478.8105,46.8253,99.5838,1.5976,491.2932,71.88,0.2256,620.6154,6924.8057,0.9384,0.269662,-0.6281,0.5179,-0.3657,SHAKE1
-406.1391,-64.9397,-22.7329,1.6707,411.9258,79.3674,0.0731,574.6315,13430.4141,1.2301,0.186275,-0.8789,0.6381,-0.5597,SHAKE1
-222.5144,-154.3518,-120.5863,1.6016,296.4425,115.4833,0.0692,496.2391,20173.998,1.4506,0.058478,-1.0694,0.6941,-0.6869,SHAKE1
-75.6146,-225.8814,-198.8691,1.449,310.3045,13.862,0.1526,414.6279,10560.3496,1.5382,0.012136,-1.1564,0.6924,-0.7363,SHAKE1
41.9052,-283.1051,-261.4953,1.2786,387.6653,77.3607,0.1704,379.5263,5060.4775,1.5195,0.019741,-1.1737,0.6424,-0.7122,SHAKE1
135.921,-328.8841,-311.5962,1.0963,473.0027,85.3374,0.1823,375.8682,4296.2915,1.4192,0.044285,-1.139,0.5532,-0.6287,SHAKE1
211.1337,-365.5073,-351.677,0.9014,549.4085,76.4059,0.1949,403.3647,9303.4512,1.2654,0.061592,-1.0583,0.4515,-0.5069,SHAKE1
271.3038,-394.8058,-383.7416,0.6875,613.7875,64.379,0.2139,466.8337,11844.2178,1.0826,0.072359,-0.9457,0.3474,-0.3581,SHAKE1
319.4399,-418.2447,-409.3932,0.5096,666.7633,52.9758,0.1779,538.1254,9855.7998,0.8947,0.075861,-0.8083,0.2434,-0.191,SHAKE1
238.752,-369.1489,-429.9146,0.4553,614.8983,51.865,0.0543,583.5721,4441.5659,0.73,0.057878,-0.6498,0.1385,-0.0168,SHAKE1
121.4703,-192.9222,-446.3317,0.4852,501.1846,113.7137,0.0299,589.2084,3322.2173,0.6078,0.028094,-0.4703,0.0321,0.1441,SHAKE1
83.6888,-51.9409,-459.4654,0.566,469.9044,31.2802,0.0808,573.3076,5599.2666,0.5407,0.006704,-0.2799,-0.0815,0.2769,SHAKE1
146.101,60.8441,-469.9723,0.715,495.9047,26.0003,0.149,549.7311,5913.9312,0.5462,0.008439,-0.0836,-0.208,0.3674,SHAKE1
178.0964,89.2284,-478.3778,0.9388,518.1944,22.2897,0.2238,520.0173,2490.6252,0.6321,0.031622,0.1164,-0.3479,0.415,SHAKE1
132.7178,21.0078,-485.1023,1.1881,503.3682,14.8262,0.2493,497.7112,248.0223,0.7786,0.065727,0.3202,-0.4992,0.4295,SHAKE1
41.568,-41.4844,-467.7756,1.3913,471.4476,31.9206,0.2032,491.7638,348.1937,0.9598,0.09074,0.5118,-0.6584,0.4271,SHAKE1
-69.1456,-39.2407,-271.8236,1.5127,283.2119,188.2357,0.1214,454.4254,7557.2437,1.1492,0.085002,0.6813,-0.8119,0.4216,SHAKE1
-157.7165,36.5481,-115.062,1.4965,198.619,84.5929,0.0161,394.9682,16765.3633,1.3055,0.047002,0.8114,-0.9305,0.4157,SHAKE1
-228.5732,120.2135,10.3473,1.3706,258.4648,59.8458,0.126,343.0223,14756.6846,1.3918,0.013504,0.8872,-0.9913,0.4063,SHAKE1
-285.2586,198.5677,110.6747,1.1966,364.7608,106.296,0.174,315.3008,8940.5566,1.3935,0.012825,0.8994,-0.9883,0.3938,SHAKE1
-330.6069,261.251,190.9366,1.0029,462.6119,97.8511,0.1937,313.5337,8401.1816,1.3158,0.037306,0.8582,-0.9206,0.3799,SHAKE1
-366.8855,311.3977,255.1462,0.7949,544.677,82.0651,0.208,365.8267,16168.1855,1.1723,0.063222,0.7777,-0.7931,0.3637,SHAKE1
-395.9084,351.515,306.5138,0.5746,611.7654,67.0884,0.2203,448.456,15846.0801,0.9879,0.07965,0.6737,-0.6186,0.3458,SHAKE1
-419.1267,383.6089,347.6079,0.3789,666.0737,54.3083,0.1956,529.9777,11452.4414,0.7896,0.085204,0.5483,-0.3953,0.3146,SHAKE1
-437.7014,409.284,380.4832,0.4226,709.8333,43.7596,0.0437,598.9922,7699.7124,0.6348,0.055048,0.3815,-0.1472,0.2462,SHAKE1
-452.5611,429.8241,406.7835,0.7805,745.0054,35.1721,0.3578,655.4709,5053.9155,0.5903,0.030214,0.1652,0.1072,0.1268,SHAKE1
-464.4489,416.1718,345.6455,1.1594,713.0095,31.9959,0.3789,689.1375,2127.5579,0.6632,0.081288,-0.0812,0.3512,-0.0512,SHAKE1
-473.9591,330.0906,270.8633,1.5067,637.9373,75.0723,0.3474,694.3718,1427.1653,0.8496,0.187266,-0.3489,0.5658,-0.2809,SHAKE1
-481.5673,193.9131,126.2375,1.7796,534.2708,103.6665,0.2729,668.0112,5698.5996,1.1298,0.237456,-0.6175,0.7231,-0.5372,SHAKE1
-383.4226,52.7305,-1.41,1.8631,387.0341,147.2367,0.0835,603.4514,16970.4434,1.4178,0.162009,-0.8408,0.8237,-0.7667,SHAKE1
-204.3412,-60.2156,-103.528,1.7445,236.8529,150.1812,0.1186,501.8209,29513.0684,1.6106,0.064928,-0.9898,0.8674,-0.9197,SHAKE1
-61.0761,-150.5725,-185.2224,1.4864,246.3934,9.5405,0.2581,408.4977,24932.3633,1.676,0.023006,-1.0615,0.856,-0.9696,SHAKE1
53.536,-222.858,-250.5779,1.1639,339.5896,93.1962,0.3224,348.8281,11793.0684,1.6075,0.065025,-1.0538,0.7938,-0.9118,SHAKE1
145.2257,-280.6864,-302.8623,0.8223,437.7225,98.1329,0.3416,329.5185,6122.854,1.416,0.145745,-0.969,0.686,-0.7615,SHAKE1
210.8024,-326.9491,-344.6899,0.4988,519.7543,82.0318,0.3235,356.0625,11994.5898,1.1432,0.1996,-0.8222,0.5479,-0.561,SHAKE1
271.0388,-363.9593,-378.1519,0.2021,590.7007,70.9464,0.2966,426.8321,15155.0879,0.8347,0.209239,-0.6266,0.3997,-0.3541,SHAKE1
319.2279,-365.2706,-404.9215,0.1684,631.8943,41.1937,0.0338,503.9322,11109.1289,0.5711,0.143617,-0.4065,0.2552,-0.1638,SHAKE1
357.7792,-189.9946,-426.3372,0.4048,588.1049,43.7895,0.2364,553.6354,4654.0361,0.4193,0.055812,-0.1768,0.1203,-0.0016,SHAKE1
388.6203,-49.5988,-443.4698,0.6435,591.7357,3.6309,0.2387,584.438,1308.4026,0.3835,0.032105,0.0523,-0.0053,0.1285,SHAKE1
376.9149,62.7178,-457.1758,0.9023,595.8256,4.0899,0.2587,599.6522,266.068,0.4642,0.076755,0.2822,-0.1266,0.2306,SHAKE1
280.2132,136.9055,-468.1407,1.1321,562.5107,33.3149,0.2298,594.0143,494.1541,0.6502,0.117626,0.4964,-0.2559,0.3089,SHAKE1
173.8206,162.6119,-441.8032,1.3274,501.8429,60.6678,0.1953,568.004,1229.7507,0.882,0.109179,0.6862,-0.3989,0.3681,SHAKE1
107.9689,225.9114,-287.0644,1.4544,380.9189,120.9239,0.127,526.5668,6432.0615,1.0919,0.085098,0.8452,-0.5465,0.4079,SHAKE1
43.3814,283.126,-127.2547,1.4736,313.4263,67.4927,0.0191,470.9049,11570.1904,1.2579,0.046456,0.9608,-0.6808,0.43,SHAKE1
-42.0449,328.8977,0.5931,1.4031,331.5747,18.1485,0.0704,418.0547,9538.5879,1.3581,0.015336,1.0168,-0.7825,0.4376,SHAKE1
-136.0359,365.515,102.8714,1.2994,403.3479,71.7731,0.1038,386.2221,4395.0288,1.3916,0.004686,1.0214,-0.8365,0.4364,SHAKE1
-211.2287,394.8089,184.694,1.1563,484.3589,81.011,0.143,382.7253,3635.3335,1.3574,0.01376,0.9814,-0.8305,0.4328,SHAKE1
-271.383,390.1378,250.1521,0.971,537.0589,52.7,0.1854,413.9533,7423.2642,1.2607,0.032388,0.9056,-0.7589,0.4305,SHAKE1
-319.5064,335.6821,302.5185,0.7984,553.4295,16.3706,0.1726,461.9539,6988.7842,1.1256,0.047831,0.8108,-0.6304,0.4324,SHAKE1
-358.0051,332.7581,344.4117,0.7021,597.9257,44.4962,0.0963,515.2242,4448.9829,0.9854,0.048646,0.7142,-0.4515,0.442,SHAKE1
-388.8041,368.6034,377.9262,0.6669,655.6412,57.7155,0.0353,565.6828,3343.0332,0.8589,0.033229,0.6144,-0.2256,0.442,SHAKE1
-413.4433,397.2796,404.7379,0.568,701.8398,46.1987,0.0989,609.179,3836.144,0.7413,0.018624,0.4842,0.0204,0.3773,SHAKE1
-409.3796,420.2206,426.1872,0.8149,725.1293,23.2895,0.247,646.7931,4069.957,0.7101,0.008184,0.2824,0.2591,0.2294,SHAKE1
-429.9037,438.5734,350.7935,1.2347,707.2623,17.8671,0.4198,677.5597,2111.3281,0.7973,0.05406,0.031,0.4734,0.0068,SHAKE1
-446.323,257.4243,178.2348,1.5718,545.1964,162.0659,0.3371,667.0138,4235.8037,0.9712,0.141951,-0.2525,0.65,-0.2732,SHAKE1
-404.0084,103.5395,40.1879,1.807,418.9967,126.1997,0.2352,619.6849,14272.4063,1.1993,0.21111,-0.5448,0.7777,-0.5824,SHAKE1
-220.8098,-19.5684,-70.2497,1.8208,232.5402,186.4566,0.0139,525.825,34089.043,1.4498,0.145881,-0.7886,0.8543,-0.8378,SHAKE1
-74.251,-118.0547,-158.5998,1.6351,211.1966,21.3435,0.1857,423.0384,35377.7266,1.6139,0.045221,-0.9205,0.8862,-0.9802,SHAKE1
42.9961,-196.8438,-229.2798,1.3399,305.23,94.0334,0.2952,342.632,15531.6582,1.6349,0.031039,-0.9517,0.8745,-0.9994,SHAKE1
136.7937,-259.8751,-285.8239,0.9757,409.8083,104.5782,0.3642,315.5544,7494.522,1.5157,0.102942,-0.8979,0.8161,-0.9018,SHAKE1
169.4319,-310.3,-331.0591,0.6015,484.3484,74.5401,0.3742,328.6247,10881.9102,1.2746,0.194989,-0.7721,0.7063,-0.7112,SHAKE1
145.5361,-350.64,-367.2473,0.2872,528.2043,43.8559,0.3144,387.7575,13505.1719,0.9679,0.23624,-0.6044,0.5597,-0.4692,SHAKE1
137.207,-382.912,-396.1978,0.2399,567.8205,39.6162,0.0473,459.0823,8667.7334,0.6888,0.175333,-0.4198,0.3866,-0.2206,SHAKE1
212.1625,-203.9328,-419.3582,0.4172,512.3113,55.5092,0.1774,500.4985,2784.9888,0.5043,0.071265,-0.2379,0.2036,0.0052,SHAKE1
272.1269,-60.7493,-437.8866,0.5854,519.1225,6.8112,0.1682,522.3614,731.4301,0.4262,0.022046,-0.0688,0.0252,0.1861,SHAKE1
320.0984,53.7974,-452.7093,0.736,557.0483,37.9258,0.1506,536.9014,471.6585,0.4531,0.034368,0.0863,-0.1343,0.3222,SHAKE1
341.5412,145.4348,-464.5674,0.8809,594.6635,37.6151,0.1449,550.1932,947.1492,0.5719,0.051358,0.233,-0.2717,0.4147,SHAKE1
282.8048,218.7447,-474.054,1.0458,593.7634,0.9001,0.1649,555.3818,1237.7554,0.7331,0.048245,0.3731,-0.3985,0.4661,SHAKE1
189.6595,268.2864,-471.4525,1.2339,574.6441,19.1193,0.1882,567.8483,785.5338,0.8964,0.051782,0.5076,-0.5325,0.4883,SHAKE1
64.6432,317.026,-274.7652,1.3089,424.4763,150.1678,0.075,548.9191,4063.4858,1.0411,0.045532,0.6246,-0.6599,0.4874,SHAKE1
-50.6854,356.0177,-117.4153,1.2681,378.2908,46.1855,0.0408,513.1676,8594.9023,1.1475,0.025896,0.7073,-0.7641,0.4671,SHAKE1
-142.9483,356.8048,8.4647,1.1716,384.4679,6.1771,0.0965,471.1285,8812.0254,1.2057,0.008415,0.7458,-0.8371,0.4341,SHAKE1
-216.7587,323.6251,109.1686,1.0639,404.5186,20.0507,0.1077,433.2795,5258.9946,1.2093,0.00731,0.7396,-0.8691,0.3953,SHAKE1
-275.8069,274.5907,189.7318,0.9394,432.9753,28.4568,0.1244,404.9458,459.4225,1.1504,0.018282,0.6915,-0.8471,0.3549,SHAKE1
-323.0456,228.035,254.1823,0.7961,470.0713,37.096,0.1433,414.0648,1148.2454,1.0478,0.027839,0.6181,-0.7821,0.3207,SHAKE1
-360.8365,181.2124,305.7427,0.636,506.4775,36.4062,0.1601,439.7021,1943.0398,0.9214,0.036075,0.5336,-0.6859,0.2997,SHAKE1
-391.0692,168.9512,346.991,0.4552,549.4382,42.9607,0.1808,472.6962,2652.6682,0.7781,0.046499,0.4462,-0.5573,0.289,SHAKE1
